[ 2025-04-02 02:54:17,580 ] News query failed: "Unrecognized event news."
[ 2025-04-20 02:16:59,594 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-20 02:16:59,658 ] Disconnected from gameserver
[ 2025-04-20 02:16:59,691 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:17:09,633 ] Retrying to obtain clipboard.
[ 2025-04-20 02:17:09,818 ] Retrying to obtain clipboard.
[ 2025-04-20 02:17:18,881 ] Retrying to obtain clipboard.
[ 2025-04-20 02:17:19,085 ] Retrying to obtain clipboard.
[ 2025-04-20 02:17:19,136 ] Retrying to obtain clipboard.
[ 2025-04-20 02:17:27,021 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:17:27,063 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:17:27,065 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:17:31,194 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:17:32,194 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:17:36,266 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:17:56,041 ] Retrying to obtain clipboard.
[ 2025-04-20 02:17:56,092 ] Retrying to obtain clipboard.
[ 2025-04-20 02:18:20,305 ] Retrying to obtain clipboard.
[ 2025-04-20 02:18:20,489 ] Retrying to obtain clipboard.
[ 2025-04-20 02:18:38,437 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342182519 found"
[ 2025-04-20 02:20:07,090 ] Retrying to obtain clipboard.
[ 2025-04-20 02:20:07,266 ] Retrying to obtain clipboard.
[ 2025-04-20 02:20:24,249 ] Retrying to obtain clipboard.
[ 2025-04-20 02:20:24,412 ] Retrying to obtain clipboard.
[ 2025-04-20 02:20:31,444 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-20 02:20:31,486 ] Disconnected from gameserver
[ 2025-04-20 02:20:34,949 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:20:35,092 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:20:35,137 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:20:35,140 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:20:39,244 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:20:40,247 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:20:44,346 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:20:44,349 ] Disconnected from gameserver
[ 2025-04-20 02:20:45,557 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:20:45,594 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:20:45,597 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:20:45,613 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:21:18,298 ] Retrying to obtain clipboard.
[ 2025-04-20 02:21:18,459 ] Retrying to obtain clipboard.
[ 2025-04-20 02:21:33,306 ] Retrying to obtain clipboard.
[ 2025-04-20 02:21:33,357 ] Retrying to obtain clipboard.
[ 2025-04-20 02:21:33,452 ] Retrying to obtain clipboard.
[ 2025-04-20 02:28:19,865 ] Retrying to obtain clipboard.
[ 2025-04-20 02:28:20,050 ] Retrying to obtain clipboard.
[ 2025-04-20 02:28:20,204 ] Retrying to obtain clipboard.
[ 2025-04-20 02:28:30,657 ] Retrying to obtain clipboard.
[ 2025-04-20 02:28:30,708 ] Retrying to obtain clipboard.
[ 2025-04-20 02:28:48,045 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-20 02:28:48,087 ] Disconnected from gameserver
[ 2025-04-20 02:28:48,118 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:28:53,706 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:28:53,747 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:28:53,748 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:28:57,844 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:28:58,844 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:29:02,944 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:29:02,947 ] Disconnected from gameserver
[ 2025-04-20 02:29:04,099 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:29:04,136 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:29:04,137 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:29:04,151 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:30:30,644 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-20 02:30:30,688 ] Disconnected from gameserver
[ 2025-04-20 02:30:34,424 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:30:34,892 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:30:34,934 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:30:34,939 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:30:39,044 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:30:40,044 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:30:44,128 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:35:33,146 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-20 02:35:33,199 ] Disconnected from gameserver
[ 2025-04-20 02:35:33,239 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:35:33,652 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:35:33,692 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:35:33,697 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:35:33,709 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:35:34,417 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197981 found"
[ 2025-04-20 02:35:36,030 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342270077 found"
[ 2025-04-20 02:35:41,434 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342270077 found"
[ 2025-04-20 02:37:00,144 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-20 02:37:00,186 ] Disconnected from gameserver
[ 2025-04-20 02:37:05,674 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:37:06,318 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:37:06,355 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:37:06,357 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:37:10,444 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:37:11,444 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:37:15,544 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:37:15,547 ] Disconnected from gameserver
[ 2025-04-20 02:37:16,675 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:37:16,744 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:37:16,745 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:37:16,761 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:37:17,951 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197950 found"
[ 2025-04-20 02:37:42,086 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:37:47,486 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:40:02,888 ] Retrying to obtain clipboard.
[ 2025-04-20 02:40:34,039 ] Retrying to obtain clipboard.
[ 2025-04-20 02:41:12,194 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-20 02:41:12,240 ] Disconnected from gameserver
[ 2025-04-20 02:41:48,109 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:41:48,765 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:41:48,801 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:41:48,802 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:41:48,817 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:41:59,637 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197950 found"
[ 2025-04-20 02:42:05,048 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197950 found"
[ 2025-04-20 02:42:06,129 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197950 found"
[ 2025-04-20 02:42:08,299 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:42:13,714 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:47:00,195 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-20 02:47:00,242 ] Disconnected from gameserver
[ 2025-04-20 02:47:07,636 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:47:08,025 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:47:08,062 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:47:08,065 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:47:12,194 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:47:13,244 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:47:17,344 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-20 02:47:17,353 ] Disconnected from gameserver
[ 2025-04-20 02:47:18,521 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-20 02:47:18,587 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Rafazkk" )
[ 2025-04-20 02:47:18,594 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:47:18,605 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-20 02:47:19,862 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197950 found"
[ 2025-04-20 02:47:22,356 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:47:24,505 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:47:25,262 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197950 found"
[ 2025-04-20 02:47:26,341 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197950 found"
[ 2025-04-20 02:47:29,013 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://26.175.21.144/images/store//home/banner_podiumoftenacity.png - server replied: Not Found
[ 2025-04-20 02:47:29,013 ] qrc:/qt/qml/qmlcomponents/qml/StoreMainPage.qml:75:9: QML QQuickImage: Error transferring http://26.175.21.144/images/store//home/banner_armouredarcher.png - server replied: Not Found
[ 2025-04-20 02:47:29,912 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:47:31,754 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197950 found"
[ 2025-04-20 02:47:51,966 ] Retrying to obtain clipboard.
[ 2025-04-20 02:47:52,017 ] Retrying to obtain clipboard.
[ 2025-04-20 02:47:52,133 ] Retrying to obtain clipboard.
[ 2025-04-20 02:47:52,185 ] Retrying to obtain clipboard.
[ 2025-04-20 02:47:52,655 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:47:58,066 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:48:14,318 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:48:19,736 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:48:24,185 ] Retrying to obtain clipboard.
[ 2025-04-20 02:48:40,301 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:48:45,017 ] Retrying to obtain clipboard.
[ 2025-04-20 02:48:45,700 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:49:14,957 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342197953 found"
[ 2025-04-20 02:49:52,701 ] Retrying to obtain clipboard.
[ 2025-04-20 02:50:29,823 ] Retrying to obtain clipboard.
[ 2025-04-20 02:50:30,000 ] Retrying to obtain clipboard.
[ 2025-04-20 02:50:58,712 ] Retrying to obtain clipboard.
[ 2025-04-20 02:50:58,918 ] Retrying to obtain clipboard.
[ 2025-04-20 02:50:58,969 ] Retrying to obtain clipboard.
[ 2025-04-20 02:50:59,094 ] Retrying to obtain clipboard.
[ 2025-04-20 02:50:59,471 ] Retrying to obtain clipboard.
[ 2025-04-20 02:51:05,103 ] Retrying to obtain clipboard.
[ 2025-04-20 02:51:05,154 ] Retrying to obtain clipboard.
[ 2025-04-20 02:53:01,096 ] Retrying to obtain clipboard.
[ 2025-04-20 02:53:01,147 ] Retrying to obtain clipboard.
[ 2025-04-20 02:53:23,871 ] Retrying to obtain clipboard.
[ 2025-04-20 02:53:23,922 ] Retrying to obtain clipboard.
[ 2025-04-20 02:53:37,478 ] Retrying to obtain clipboard.
[ 2025-04-20 02:53:37,530 ] Retrying to obtain clipboard.
[ 2025-04-20 02:54:44,344 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-20 02:54:44,384 ] Disconnected from gameserver
